CapID	TagNumber	SiteName	SessionNumber	TickName	OspCType	Doubts	Notes	DigPlateID	SI
507	6283	Sharon	4	507II		0		Dig10	2.19485294117647
507	6283	Sharon	4	507III	G	0		Dig11	2.01623376623377
507	6283	Sharon	4	507J		0		Dig10	1.9180790960452
507	6283	Sharon	4	507JJ	B	0		Dig11	1.66185567010309
507	6283	Sharon	4	507JJJ		0		Dig10	1.65833333333333
507	6283	Sharon	4	507K		0		Dig10	1.85175202156334
507	6283	Sharon	4	507KK		0		Dig10	2.08591065292096
507	6283	Sharon	4	507KKK	G	0		Dig11	1.81267217630854
507	6283	Sharon	4	507L		0		Dig10	1.70283018867925
507	6283	Sharon	4	507LL		0		Dig10	2.11418685121107
507	6283	Sharon	4	507LLL	G	0		Dig11	1.5984990619137
507	6283	Sharon	4	507M	G	0		Dig11	1.42677824267782
507	6283	Sharon	4	507MM		0		Dig10	2.38288288288288
507	6283	Sharon	4	507MMM	B	0		Dig11	1.85714285714286
507	6283	Sharon	4	507N		0		Dig10	1.89714285714286
507	6283	Sharon	4	507NN	B	0		Dig11	1.76009501187648
507	6283	Sharon	4	507NN	K	0		Dig11	1.76009501187648
507	6283	Sharon	4	507NNN		0		Dig10	1.72437357630979
507	6283	Sharon	4	507OO	B	0		Dig11	2.23236514522822
507	6283	Sharon	4	507OOO	G	0		Dig11	1.35153129161119
507	6283	Sharon	4	507P		0		Dig10	1.6223506743738
507	6283	Sharon	4	507PP		0		Dig10	1.5956678700361
507	6283	Sharon	4	507PPP		0		Dig10	1.66239316239316
507	6283	Sharon	4	507Q		0		Dig10	1.82555282555283
507	6283	Sharon	4	507QQ		0		Dig10	2.19272727272727
507	6283	Sharon	4	507QQQ	G	0		Dig11	1.5952380952381
507	6283	Sharon	4	507R	B	0		Dig11	1.53846153846154
507	6283	Sharon	4	507RR		0		Dig10	1.69176470588235
507	6283	Sharon	4	507RRR		0		Dig10	1.64495798319328
507	6283	Sharon	4	507S	G	0		Dig11	1.83977900552486
507	6283	Sharon	4	507S	K	0		Dig11	1.83977900552486
507	6283	Sharon	4	507SS		0		Dig10	1.74634146341463
507	6283	Sharon	4	507SSS		0		Dig10	1.60160965794769
507	6283	Sharon	4	507T		0		Dig10	2.25490196078431
507	6283	Sharon	4	507TT		0		Dig10	1.91784702549575
507	6283	Sharon	4	507TTT		0		Dig10	
507	6283	Sharon	4	507U		0		Dig10	1.71208791208791
507	6283	Sharon	4	507UU		0		Dig10	1.44242424242424
507	6283	Sharon	4	507V	G	0		Dig11	1.65696465696466
507	6283	Sharon	4	507VV		0		Dig10	1.71719457013575
507	6283	Sharon	4	507W		0		Dig10	1.79695431472081
507	6283	Sharon	4	507WW		0		Dig10	1.85175202156334
507	6283	Sharon	4	507X	B	0		Dig11	1.68466522678186
507	6283	Sharon	4	507XX	B	0		Dig11	2.30290456431535
507	6283	Sharon	4	507Y	G	0		Dig11	1.37700534759358
507	6283	Sharon	4	507YY		0		Dig10	2.16487455197133
507	6283	Sharon	4	507Z		0		Dig10	2.36099585062241
507	6283	Sharon	4	507ZZ		0		Dig10	2.29657794676806
428	6285	Sharon	3	428A	K	0		Dig11	1.96696696696697
428	6285	Sharon	3	428B	D	0		Dig11	1.796875
428	6285	Sharon	3	428C		0		Dig10	2.44186046511628
428	6285	Sharon	3	428D	B	0		Dig11	1.6573275862069
428	6285	Sharon	3	428E		0		Dig10	2.31739130434783
428	6285	Sharon	3	428F	A	0		Dig11	2.13636363636364
428	6285	Sharon	3	428G		0		Dig10	2.33877551020408
428	6285	Sharon	3	428H	D	0		Dig11	2.10561056105611
428	6285	Sharon	3	428H	K	0		Dig11	2.10561056105611
428	6285	Sharon	3	428I		0		Dig10	2.39271255060729
428	6285	Sharon	3	428J		0		Dig10	2.20224719101124
428	6285	Sharon	3	428K		0		Dig10	2.26171875
428	6285	Sharon	3	428L		0		Dig10	2.30350194552529
428	6285	Sharon	3	428M		0		Dig10	1.52027027027027
428	6285	Sharon	3	428N	D	0		Dig11	1.4362292051756
428	6285	Sharon	3	428N	F	0		Dig11	1.4362292051756
428	6285	Sharon	3	428O		0		Dig10	2.21400778210117
428	6285	Sharon	3	428P		0		Dig10	2.38636363636364
428	6285	Sharon	3	428Q	A	0		Dig11	1.52951388888889
428	6285	Sharon	3	428Q	E	0		Dig11	1.52951388888889
428	6285	Sharon	3	428Q	F	0		Dig11	1.52951388888889
428	6285	Sharon	3	428R	D	0		Dig11	1.48837209302326
428	6285	Sharon	3	428R	E	0		Dig11	1.48837209302326
428	6285	Sharon	3	428R	F	0		Dig11	1.48837209302326
428	6285	Sharon	3	428R	I	0		Dig11	1.48837209302326
428	6285	Sharon	3	428R	J	0		Dig11	1.48837209302326
428	6285	Sharon	3	428R	K	0		Dig11	1.48837209302326
428	6285	Sharon	3	428S	A	0		Dig11	1.49225473321859
428	6285	Sharon	3	428S	D	0		Dig11	1.49225473321859
428	6285	Sharon	3	428S	F	0		Dig11	1.49225473321859
428	6285	Sharon	3	428T		0		Dig10	2.28294573643411
428	6285	Sharon	3	428U		0		Dig10	2.42342342342342
428	6285	Sharon	3	428V		0		Dig10	2.45291479820628
428	6285	Sharon	3	428W		0		Dig10	2.34136546184739
428	6285	Sharon	3	428X	F	0		Dig11	2.2258064516129
428	6285	Sharon	3	428Y		0		Dig10	2.31441048034934
428	6285	Sharon	3	428Z	A	0		Dig11	2.11724137931034
516	6285	Sharon	4	516A	G	0		Dig11	
516	6285	Sharon	4	516B		0		Dig10	
516	6285	Sharon	4	516C		0		Dig10	
516	6285	Sharon	4	516D	D	0		Dig11	
516	6285	Sharon	4	516E	F	0		Dig11	
516	6285	Sharon	4	516F		0		Dig10	
516	6285	Sharon	4	516G	A	0		Dig11	
560	6289	Great Mountain Forest	4	560A		0			2.01683501683502
560	6289	Great Mountain Forest	4	560B	B	0	also 451B, 288G	Dig04	1.31309041835358
679	6289	Great Mountain Forest	5	679A	H	0	also 499B	Dig04	1.57021276595745
679	6289	Great Mountain Forest	5	679B	K	0		Dig04	
679	6289	Great Mountain Forest	5	679C		0			
446	6296	Marvelwood	4	446A		0			
446	6296	Marvelwood	4	446B		0			
446	6296	Marvelwood	4	446C		0			
446	6296	Marvelwood	4	446D		0			
446	6296	Marvelwood	4	446E		0			
446	6296	Marvelwood	4	446F		0			
446	6296	Marvelwood	4	446G		0			
446	6296	Marvelwood	4	446H		0			
446	6296	Marvelwood	4	446I		0			
446	6296	Marvelwood	4	446J		0			
446	6296	Marvelwood	4	446K	L	0	clean	Dig10	
446	6296	Marvelwood	4	446L		0			
446	6296	Marvelwood	4	446M		0			
446	6296	Marvelwood	4	446N		0			
446	6296	Marvelwood	4	446O		0			
446	6296	Marvelwood	4	446P		0			
446	6296	Marvelwood	4	446Q		0			
446	6296	Marvelwood	4	446R		0			
446	6296	Marvelwood	4	446S		0			
446	6296	Marvelwood	4	446T		0			
446	6296	Marvelwood	4	446U		0			
446	6296	Marvelwood	4	446V		0			
446	6296	Marvelwood	4	446W		0			
446	6296	Marvelwood	4	446X		0			
446	6296	Marvelwood	4	446Z		0			
596	6296	Marvelwood	5	596A		0			
596	6296	Marvelwood	5	596B		0			
596	6296	Marvelwood	5	596C		0			
596	6296	Marvelwood	5	596D		0			
596	6296	Marvelwood	5	596E		0			
596	6296	Marvelwood	5	596F		0			
704	6296	Marvelwood	6	704A		0			
704	6296	Marvelwood	6	704B		0			
704	6296	Marvelwood	6	704C		0			
704	6296	Marvelwood	6	704D		0			
704	6296	Marvelwood	6	704E		0			
704	6296	Marvelwood	6	704F		0			
704	6296	Marvelwood	6	704G		0			
704	6296	Marvelwood	6	704H		0			
704	6296	Marvelwood	6	704I		0			
704	6296	Marvelwood	6	704J		0			
615	6312	Bent of the River	5	615A		0		Dig10	
615	6312	Bent of the River	5	615B		0		Dig10	
615	6312	Bent of the River	5	615C		0		Dig10	
615	6312	Bent of the River	5	615D	T	0		Dig11	
615	6312	Bent of the River	5	615E	T	0		Dig11	
615	6312	Bent of the River	5	615F	T	0		Dig11	
615	6312	Bent of the River	5	615G		0		Dig10	
755	6312	Bent of the River	6	755A		0		Dig10	
755	6312	Bent of the River	6	755B		0		Dig10	
755	6312	Bent of the River	6	755C		0		Dig10	
554	6320	Great Mountain Forest	4	554A		0			
581	6323	Marvelwood	5	581A		0		Dig10	
581	6323	Marvelwood	5	581B		0		Dig10	
634	6324	Miles	5	634A		0		Dig10	
634	6324	Miles	5	634A		0		Dig10	
634	6324	Miles	5	634A		0		Dig10	
634	6324	Miles	5	634A		0		Dig10	
782	6324	Miles	6	782A		0		Dig10	
635	6325	Miles	5	635A		0		Dig10	
635	6325	Miles	5	635A		0		Dig10	
635	6325	Miles	5	635A		0		Dig10	
635	6325	Miles	5	635A		0		Dig10	
635	6325	Miles	5	635B		0		Dig10	
635	6325	Miles	5	635B		0		Dig10	
635	6325	Miles	5	635B		0		Dig10	
635	6325	Miles	5	635B		0		Dig10	
635	6325	Miles	5	635C		0		Dig10	
635	6325	Miles	5	635D		0		Dig10	
635	6325	Miles	5	635E		0		Dig10	
635	6325	Miles	5	635F		0		Dig10	
635	6325	Miles	5	635G		0		Dig10	
635	6325	Miles	5	635H		0		Dig10	
788	6325	Miles	6	788A		0		Dig10	
788	6325	Miles	6	788B		0		Dig10	
599	6332	Marvelwood	5	599A		0		Dig10	
600	6333	Marvelwood	5	600A		0		Dig10	
600	6333	Marvelwood	5	600B		0		Dig10	
600	6333	Marvelwood	5	600C		0		Dig10	
710	6333	Marvelwood	6	710A		0		Dig10	
710	6333	Marvelwood	6	710B		0		Dig10	
707	6334	Marvelwood	6	707A		0		Dig10	
707	6334	Marvelwood	6	707B		0		Dig10	
711	6336	Marvelwood	6	711B		0		Dig10	
713	6338	Marvelwood	6	713A		0		Dig10	
713	6338	Marvelwood	6	713B		0			
713	6338	Marvelwood	6	713C		0			
713	6338	Marvelwood	6	713D		0			
481	6360	Bent of the River	4	481A		0			
526	6365	Miles	4	526B		0		Dig10	
526	6365	Miles	4	526C		0		Dig10	
526	6365	Miles	4	526F		0		Dig10	
526	6365	Miles	4	526I		0		Dig10	
526	6365	Miles	4	526K		0		Dig10	
642	6365	Miles	5	642A		0		Dig10	
642	6365	Miles	5	642B		0		Dig10	
642	6365	Miles	5	642D		0		Dig10	
642	6365	Miles	5	642E		0		Dig10	
642	6365	Miles	5	642F		0		Dig10	
533	6367	Miles	4	533A		0		Dig10	
533	6367	Miles	4	533B		0		Dig10	
533	6367	Miles	4	533C		0		Dig10	
533	6367	Miles	4	533D		0		Dig10	
533	6367	Miles	4	533E		0		Dig10	
533	6367	Miles	4	533F		0		Dig10	
533	6367	Miles	4	533G		0		Dig10	
533	6367	Miles	4	533H		0		Dig10	
582	6380	Marvelwood	5	582A		0		Dig10	
582	6380	Marvelwood	5	582B		0		Dig10	
582	6380	Marvelwood	5	582C		0		Dig10	
589	6381	Marvelwood	5	589A		0		Dig10	
715	6381	Marvelwood	6	715A		0		Dig10	
593	6382	Marvelwood	5	593A		0		Dig10	
593	6382	Marvelwood	5	593B		0		Dig10	
593	6382	Marvelwood	5	593C		0		Dig10	
644	6387	Miles	5	644A		0			
644	6387	Miles	5	644B		0			
644	6387	Miles	5	644C		0			
644	6387	Miles	5	644D		0			
644	6387	Miles	5	644E		0			
644	6387	Miles	5	644F		0			
647	6388	Miles	5	647A		0			
647	6388	Miles	5	647B		0			
647	6388	Miles	5	647C		0			
647	6388	Miles	5	647D		0			
647	6388	Miles	5	647E		0			
665	6406	Great Mountain Forest	5	665A		0			
665	6406	Great Mountain Forest	5	665B		0			
665	6406	Great Mountain Forest	5	665C		0			
665	6406	Great Mountain Forest	5	665D		0			
675	6411	Great Mountain Forest	5	675A		0			
675	6411	Great Mountain Forest	5	675B		0			
705	6414	Marvelwood	6	705A		0			
705	6414	Marvelwood	6	705B		0			
705	6414	Marvelwood	6	705C		0			
705	6414	Marvelwood	6	705D		0			
705	6414	Marvelwood	6	705E		0			
718	6416	Bent of the River	6	718A		0		Dig10	
718	6416	Bent of the River	6	718B		0		Dig10	
718	6416	Bent of the River	6	718C		0		Dig10	
718	6416	Bent of the River	6	718D		0		Dig10	
718	6416	Bent of the River	6	718E		0		Dig10	
721	6417	Bent of the River	6	721A		0		Dig10	
721	6417	Bent of the River	6	721B		0		Dig10	
721	6417	Bent of the River	6	721C		0		Dig10	
721	6417	Bent of the River	6	721E		0		Dig10	
722	6418	Bent of the River	6	722A		0		Dig10	
722	6418	Bent of the River	6	722B		0		Dig10	
722	6418	Bent of the River	6	722C		0		Dig10	
722	6418	Bent of the River	6	722D		0		Dig10	
722	6418	Bent of the River	6	722E		0		Dig10	
722	6418	Bent of the River	6	722F		0		Dig10	
725	6420	Bent of the River	6	725A		0		Dig10	
725	6420	Bent of the River	6	725B		0		Dig10	
725	6420	Bent of the River	6	725C		0		Dig10	
726	6421	Bent of the River	6	726A		0		Dig10	
728	6433	Bent of the River	6	728A		0		Dig10	
728	6433	Bent of the River	6	728B		0		Dig10	
728	6433	Bent of the River	6	728C		0		Dig10	
729	6434	Bent of the River	6	729B		0		Dig10	
729	6434	Bent of the River	6	729D		0		Dig10	
729	6434	Bent of the River	6	729E		0		Dig10	
729	6434	Bent of the River	6	729F		0		Dig10	
729	6434	Bent of the River	6	729G		0		Dig10	
729	6434	Bent of the River	6	729H		0		Dig10	
729	6434	Bent of the River	6	729I		0		Dig10	
729	6434	Bent of the River	6	729J		0		Dig10	
729	6434	Bent of the River	6	729L		0		Dig10	
729	6434	Bent of the River	6	729N		0		Dig10	
730	6435	Bent of the River	6	730A		0		Dig10	
730	6435	Bent of the River	6	730B		0		Dig10	
730	6435	Bent of the River	6	730C		0		Dig10	
730	6435	Bent of the River	6	730E		0		Dig10	
730	6435	Bent of the River	6	730F		0		Dig10	
772	6438	Sharon	6	772A		0			
772	6438	Sharon	6	772B		0			
799	6445	Miles	6	799A		0			
800	6446	Miles	6	800A		0			
800	6446	Miles	6	800B		0			
800	6446	Miles	6	800C		0			
800	6446	Miles	6	800D		0			
802	6448	Miles	6	802A		0			
802	6448	Miles	6	802B		0			
802	6448	Miles	6	802C		0			
802	6448	Miles	6	802D		0			
802	6448	Miles	6	802E		0			
757	6451	Sharon	6	757A		0			
757	6451	Sharon	6	757B		0			
758	6452	Sharon	6	758A		0			
763	6455	Sharon	6	763A		0			
763	6455	Sharon	6	763B		0			
763	6455	Sharon	6	763C		0			
784	6457	Miles	6	784A		0			
784	6457	Miles	6	784B		0			
784	6457	Miles	6	784C		0			
787	6460	Miles	6	787A		0			
787	6460	Miles	6	787B		0			
764	6480	Sharon	6	764A		0			
765	6481	Sharon	6	765A		0			
766	6482	Sharon	6	766A		0			
766	6482	Sharon	6	766B		0			
766	6482	Sharon	6	766C		0			
767	6483	Sharon	6	767A		0			
767	6483	Sharon	6	767B		0			
769	6484	Sharon	6	769A		0			
795	6490	Miles	6	795A		0			
796	6491	Miles	6	796A		0			
796	6491	Miles	6	796B		0			
